Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,9/19/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Mali,MLI,Agricultural land (% of land area),AG.LND.AGRI.ZS,,25.97792147,25.98201919,25.98611692,25.99021464,25.99431236,25.99759054,26.00250781,26.00250781,26.00250781,26.04348503,26.04348503,26.04348503,26.04348503,26.08446226,26.12543948,26.28852884,26.28688975,26.28688975,26.29098747,26.29098747,26.2934461,26.2934461,26.2934461,26.2934461,26.30983699,26.31229563,26.31229563,26.32622788,26.32622788,26.33032561,26.33852105,26.42211459,27.15970464,28.88894353,29.02744655,30.03630582,30.85585032,30.85585032,30.85585032,31.63441759,32.18679058,32.52280383,33.37676919,32.61049509,33.10304133,33.16368762,33.27104795,33.2333489,33.63853042,33.64312115,34.13484785,34.13484785,33.76605283,33.76605283,33.76605283,33.76605283,,
Malta,MLT,Agricultural land (% of land area),AG.LND.AGRI.ZS,,56.25,53.125,50,46.875,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,40.625,40.625,43.75,43.75,43.75,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,34.375,34.375,31.25,28.125,28.125,28.125,31.25,31.25,32.49999881,31.25,29.0625006,28.7499994,29.0625006,29.0625006,29.0625006,32.28124976,32.28124976,32.1875006,31.96874857,31.96874857,31.96874857,32.43750036,,
Myanmar,MMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,15.95923738,16.02044251,16.07705726,16.24996175,16.193347,16.43357713,16.4748906,16.47642072,16.4748906,16.52691496,16.53303547,16.53303547,15.79398354,15.81081495,15.83223674,15.85518866,15.8460079,15.86283931,15.87814059,15.89038161,15.94546623,15.97606879,15.97147841,15.94699636,15.95770726,15.96688803,15.94699636,15.87202008,15.9056829,15.95617713,15.93781559,15.91027328,15.98371944,15.94546623,15.98983995,16.07246687,16.0954188,16.08623803,16.23313034,16.54374637,16.73807265,16.71665086,16.80386816,16.9599951,17.2385821,17.74679786,18.33761782,18.79199767,19.04331854,19.17460123,19.22270355,19.21304448,19.27328964,19.34219391,19.52134501,19.53818828,,
Middle East & North Africa (excluding high income),MNA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,23.24033605,23.2278418,23.25618523,23.26220098,23.29077578,23.28765222,23.36076668,23.39593567,23.4740247,23.55847654,23.90577026,24.0371912,24.09086597,24.10127789,23.98859779,24.02018061,24.00479411,23.96499744,24.09549349,23.95504828,23.52614664,23.61600612,23.69622417,23.77681474,23.81423287,23.81666231,23.88528842,23.96303075,23.9294581,23.94003197,24.2232593,24.43283734,24.59086944,24.65091151,24.63309556,24.68347304,24.57362267,24.71033118,24.56281511,24.42936901,24.53360389,24.61678355,24.68693556,24.78794455,22.91080355,22.90118109,22.94967491,22.68387746,22.66217184,22.71197082,22.73500018,22.7670394,22.8020222,22.86433025,22.87848341,22.8619763,,
Montenegro,MNE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.28996283,38.21561338,38.14126394,38.21561338,38.0669145,38.14126394,38.14126394,16.58959144,17.12416411,17.20446051,18.95910781,,
Mongolia,MNG,Agricultural land (% of land area),AG.LND.AGRI.ZS,,90.55524087,90.55524087,90.55524087,90.5539535,90.55524087,90.55524087,90.55524087,90.55524087,90.5352867,90.55588455,90.55524087,90.55524087,90.55524087,90.55524087,90.55524087,80.81567497,81.08795283,81.05061922,80.27562502,80.19452097,80.15075053,80.15461263,80.44491362,80.20739463,80.19452097,80.15847473,80.38891321,80.6109838,80.80280131,80.88261799,81.18772368,79.55276912,76.67808131,76.25646901,76.25646901,76.25646901,82.96493216,83.12005973,83.86029506,83.98130745,83.48824635,83.4824532,73.24853884,73.17502824,73.02543734,73.53948351,73.51373619,73.47254049,73.17129689,73.1146528,73.06251448,72.99093493,72.93564358,72.69529339,72.67405186,71.48884055,,
Northern Mariana Islands,MNP,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,,
Mozambique,MOZ,Agricultural land (% of land area),AG.LND.AGRI.ZS,,59.32119332,59.33518146,59.34789796,59.35807116,59.37078766,59.37841756,59.41148045,59.53864544,59.67089702,59.77898726,59.77898726,59.80314861,59.8692744,59.8692744,59.89470739,59.89470739,59.89470739,59.89470739,59.89470739,59.89470739,59.95828989,60.06002187,60.06002187,60.18718686,60.25076935,60.31435184,60.44151682,60.50509932,60.56868181,60.6322643,60.69584679,60.72127979,60.72127979,60.78486228,60.88659427,61.0201175,61.21086498,61.33802996,61.28080572,61.22993972,61.35710471,61.92934713,61.99292963,62.12009461,62.62875455,62.50158956,62.88308451,63.13741448,63.29001246,63.51890943,63.51890943,63.51890943,63.51890943,63.51890943,63.51890943,63.51890943,,
Mauritania,MRT,Agricultural land (% of land area),AG.LND.AGRI.ZS,,38.3448142,38.3448142,38.34578442,38.34578442,38.34578442,38.34578442,38.34578442,38.34578442,38.35548656,38.35548656,38.31667799,38.31667799,38.3040652,38.27495877,38.27107791,38.27398855,38.27495877,38.27107791,38.27398855,38.28854177,38.30794606,38.32735034,38.34675463,38.35742699,38.37683128,38.39623557,38.41563986,38.43504414,38.45444843,38.47482294,38.48452508,38.49616765,38.50781023,38.5466188,38.57572524,38.56602309,38.56602309,38.56602309,38.56602309,38.56602309,38.52915494,38.48064422,38.48064422,38.47967401,38.47967401,38.47967401,38.47967401,38.47967401,38.46997186,38.52818473,38.47967401,38.47967401,38.52818473,38.52818473,38.52818473,38.52818473,,
Mauritius,MUS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,48.76847291,49.26108374,49.26108374,49.26108374,49.75369458,48.76847291,51.72413793,54.67980296,54.67980296,55.17241379,55.17241379,55.66502463,55.66502463,55.66502463,55.66502463,56.15763547,56.15763547,56.15763547,56.15763547,56.15763547,56.15763547,56.15763547,56.15763547,56.15763547,56.15763547,56.15763547,56.15763547,55.66502463,55.17241379,54.67980296,54.18719212,53.69458128,52.70935961,51.72413793,51.23152709,50.73891626,50.24630542,50.24630542,49.26108374,49.75369458,50.24630542,49.26108374,48.76847291,48.27586207,47.29064039,46.30541872,45.32019704,44.82758621,44.82758621,44.82758621,43.84236453,42.85714286,42.36453202,42.36453202,42.36453202,42.36453202,,
Malawi,MWI,Agricultural land (% of land area),AG.LND.AGRI.ZS,,33.941451,35.00212134,35.53245651,36.06279168,38.21595248,38.74628765,38.23716589,39.31904964,39.84938481,39.31904964,40.91005515,41.44039033,41.9707255,42.00254561,41.47221044,41.49342384,41.52524395,42.08739924,42.10861264,40.62367416,41.68434451,42.74501485,41.79041154,42.32074671,42.47984726,43.54051761,43.59355112,43.64658464,44.17691981,44.7390751,45.82095885,45.29062367,45.29062367,43.16928299,45.39669071,46.45736105,46.98769622,48.57870174,49.63937208,50.16970725,51.2303776,51.2303776,52.82138311,52.82138311,54.9427238,56.05642766,52.87441663,57.64743318,58.17776835,60.29910904,59.23843869,60.82944421,61.4128129,61.4128129,61.4128129,61.4128129,,
Malaysia,MYS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,9.388951424,9.590473143,9.970689749,10.15985396,10.64477275,10.6776134,10.87103921,11.26251727,11.43186712,11.82471469,12.04924678,12.41829259,12.66440462,12.84879079,13.25259515,13.51276858,13.91185583,13.98146359,14.72868624,14.87183119,15.35471021,15.54646184,15.84367658,15.87618359,16.48379242,17.40952641,18.48546615,19.43022312,20.45868268,20.5649067,20.68026176,20.71678588,20.97519374,21.27803957,21.20225232,21.1873386,21.18003407,21.1374226,21.14472713,21.11916054,21.14442246,21.41987521,21.65953503,21.70659015,21.7148384,21.53462242,21.63202007,21.76350602,21.97534622,22.4906401,22.92071252,23.8295547,24.52990353,24.62030132,26.0842177,26.25779942,,
North America,NAC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,28.34317051,28.15743729,28.02485289,27.89862925,27.73372055,27.72298231,27.68994579,27.69689825,27.65805431,27.58091429,27.50092535,27.44350863,27.38066801,27.32100503,27.31843004,27.31585506,27.29755622,27.15100114,27.12316938,27.0953924,27.06761542,27.26610851,27.28736585,27.30856839,27.32982573,27.35097349,27.10640457,27.10563755,27.10476096,27.10399395,27.10317214,27.02329278,26.89065359,26.79483122,26.74333698,26.53668063,26.45274703,26.43044874,26.38596174,26.40370422,26.4274779,26.32531682,26.37346673,26.24265673,26.25804936,26.02884769,26.19160315,26.20054349,25.98002316,25.85908134,25.61630516,25.83844165,25.68219944,25.79395928,25.68496301,25.68577441,,
Namibia,NAM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,46.93607356,46.93607356,46.93607356,46.94093211,46.94093211,46.94093211,46.94457603,46.94457603,46.94457603,46.94700531,46.94943459,46.94943459,46.94943459,46.94943459,46.94943459,46.95186386,46.95186386,46.9530785,46.9530785,46.95429314,46.95429314,46.95429314,46.96036634,46.96036634,46.96036634,46.96036634,46.96036634,46.96036634,46.96036634,46.96036634,46.96036634,46.96036634,47.00652261,47.06725455,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.15227927,47.1377036,47.1377036,47.1377036,47.13891824,47.13891824,47.13891824,47.13891824,47.13891824,47.13891824,47.13891824,,
New Caledonia,NCL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,14.27789934,14.27789934,14.27789934,14.33260394,14.33260394,14.33260394,14.33260394,14.38730853,14.38730853,14.38730853,14.38730853,14.44201313,14.44201313,14.44201313,14.44201313,14.49671772,14.49671772,14.49671772,14.49671772,14.49671772,14.49671772,14.87964989,15.31728665,15.8643326,15.20787746,14.60612691,14.00437637,13.45733042,12.91028446,12.69146608,12.5273523,12.58205689,12.58205689,12.63676149,12.74617068,12.85557987,13.01969365,13.12910284,13.29321663,13.40262582,13.56673961,13.6761488,13.32603972,12.94310755,12.58752769,12.28665241,11.93107254,11.52078808,11.2472651,10.86433294,10.41028463,10.08205706,10.07658627,10.07877492,10.07877492,10.07877492,,
Niger,NER,Agricultural land (% of land area),AG.LND.AGRI.ZS,,24.86776664,24.86776664,24.86776664,24.86776664,24.86776664,24.86776664,24.86776664,25.40222626,25.4014368,24.63093076,24.65461435,24.61277335,24.32620194,23.50990763,23.50990763,23.50990763,23.50990763,23.50990763,23.65043025,24.25199337,23.90463409,23.96779032,24.48093471,24.29936054,24.29936054,24.694087,24.48251362,24.70987606,24.79276861,26.08905029,26.92429147,27.63085182,27.63085182,27.63085182,28.42030473,28.42030473,28.42030473,28.42030473,29.20975764,29.20975764,29.99921055,29.99921055,30.32446515,30.37183232,33.91884424,33.93779111,34.56382727,34.56382727,34.56382727,34.72171785,35.1164443,35.35328018,36.0637878,36.0637878,36.0637878,36.0637878,,
Nigeria,NGA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,58.38632335,59.18069326,61.50500143,62.55264261,64.85735027,62.04199554,63.91610516,63.87117408,70.06602243,67.00974862,65.30469668,60.55315832,66.20771435,61.65113036,60.55315832,60.55315832,55.4399025,53.75122149,52.95958365,55.37951404,51.84514202,53.14514092,53.46355282,57.75991743,60.30501663,65.87942071,66.25273121,66.74352471,67.1761257,67.6197064,70.19225491,70.76100442,71.43955115,72.70331697,75.10128792,75.32088233,75.54047674,76.47375298,77.84621804,78.28540685,76.30905717,77.51682642,78.77949427,78.83439288,79.82256772,80.48135094,80.92053976,79.82256772,75.76007115,76.85804319,77.95601524,79.05398729,77.73642083,77.73642083,77.73642083,77.73642083,,
Nicaragua,NIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,28.50257603,28.50257603,28.81834801,28.98454379,29.23383746,29.74904437,29.74904437,29.74904437,29.79059332,29.79059332,29.9567891,29.99833804,30.08143593,30.16453382,30.16453382,30.16453382,30.99551271,31.03706166,31.0786106,31.12015955,31.80156224,31.81818182,31.82649161,32.26691042,32.03423633,32.05085591,32.31676915,32.74056839,33.1809872,33.44690045,33.73774306,34.2363304,34.81801562,35.06730929,37.834469,38.67375769,39.95346518,40.82599302,41.69852086,42.7206249,43.00315772,43.85906598,44.34103374,43.51836463,44.09174007,43.21090244,43.08625561,42.54611933,42.42147249,41.76499917,42.13810788,42.40485292,42.08908094,42.08908094,42.08908094,42.08908094,,
Netherlands,NLD,Agricultural land (% of land area),AG.LND.AGRI.ZS,,68.54265403,68.21682464,67.8021327,67.18009479,66.7950237,66.49881517,66.32109005,65.96563981,65.46208531,64.95853081,63.03317536,62.61848341,62.23341232,62.02606635,61.67061611,61.40402844,61.01895735,60.6042654,60.24881517,59.83412322,59.56753555,59.38981043,59.50829384,59.71563981,59.80450237,59.68601896,59.6563981,59.5971564,59.36018957,59.41943128,58.97511848,58.82701422,58.88625592,58.38270142,58.17535545,58.67890995,58.23459716,58.44194313,58.26421801,57.93838863,57.1978673,57.73104265,56.96090047,57.74289172,57.39632557,56.86018885,56.70616186,57.14751329,56.84553882,55.5084509,55.11269349,54.61743627,54.84119844,54.58889806,54.52656575,53.30958741,,
Norway,NOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,2.83098434,2.822770652,2.814556965,2.789915902,2.768012735,2.751585359,2.73789588,2.721468505,2.699565338,2.611952669,2.548981064,2.491485251,2.475057875,2.466844188,2.4586305,2.453154708,2.461368396,2.464106292,2.611952669,2.562670544,2.562670544,2.579097919,2.587311607,2.611952669,2.620166357,2.653021108,2.655759004,2.672186379,2.713254817,2.672186379,2.765274839,2.746109568,2.773488526,2.820032756,3.085608657,3.099298136,2.841935923,2.866576986,2.841935923,2.852887507,2.866576986,2.86383909,2.847411715,2.847411715,2.836460132,2.833722236,2.825508548,2.805795831,2.776938302,2.754049532,2.735157984,2.718182996,2.703582063,2.702568719,2.700569279,2.694078329,,
Nepal,NPL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,24.84615385,24.84615385,24.91608392,24.84615385,24.84615385,24.84615385,24.94405594,24.94405594,24.94405594,25.88811189,25.88811189,26.72727273,27.64335664,27.93006993,28.03496503,28.14685315,28.25174825,28.35664336,28.46153846,28.56643357,28.69230769,28.7174832,28.74265871,28.7678308,28.7860133,28.8951049,28.9132874,28.9384629,28.95664199,28.9818175,29,29.07832304,29.15664267,29.23496572,29.31328535,29.39160839,29.46993144,29.54825107,29.62657411,29.64143772,29.71049878,29.58493198,29.48726892,29.42448552,29.3128706,29.19427973,29.06173701,28.96407394,28.88036275,28.78269969,28.78688593,28.74782002,28.74782002,28.74782002,28.74782002,28.74782002,,
Nauru,NRU,Agricultural land (% of land area),AG.LND.AGRI.ZS,,15.0000006,15.0000006,15.0000006,15.0000006,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,20.0000003,,
New Zealand,NZL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,59.91796741,60.2217918,60.35851278,60.44586229,60.20280278,60.11165546,60.17242034,60.15722912,59.56097376,59.53818693,59.51160229,60.996544,60.84842961,60.7610801,62.20424595,63.48030838,63.08533668,63.79172838,63.36257643,63.82970643,65.82355399,63.53347765,63.53727545,62.96380692,62.45869887,62.69796058,62.54984619,62.03714253,61.73711595,61.45607839,61.21681668,60.61296571,60.45725571,57.4076184,56.87212791,56.60248376,56.59868596,56.59868596,56.59868596,58.53556644,58.55455547,45.94964111,45.03437013,45.15589989,44.47989062,43.20003038,43.62538453,43.19623258,43.63677794,43.32535794,43.18483916,42.57111538,42.17842087,42.21639892,41.16820478,40.45041966,,
OECD members,OED,Agricultural land (% of land area),AG.LND.AGRI.ZS,,39.45972655,39.41774511,39.43410886,39.4209559,39.42509202,39.44472465,39.49259665,39.42179303,39.54059465,39.51133863,39.43489587,39.45506611,39.48750634,39.46340858,39.42970793,39.45704113,39.16835424,39.04678817,39.14608092,39.18354424,39.1644461,39.06480372,38.90179775,38.98380397,38.99993144,38.94950123,38.86578772,38.89115784,38.77734532,38.69738739,38.58937548,38.61143376,38.39491435,38.5642059,38.2915284,38.23312692,38.0755609,38.12427322,37.79636548,37.85213861,37.81540993,37.38030727,37.1056028,37.07524875,37.21623948,36.7463672,36.47962042,36.24657927,35.8476822,35.42420637,35.5690198,35.54693527,35.17136549,35.4716745,34.21808271,34.3115595,,
Oman,OMN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,3.344103393,3.344103393,3.344103393,3.34733441,3.34733441,3.34733441,3.353796446,3.360258481,3.360258481,3.366720517,3.366720517,3.373182553,3.37641357,3.379644588,3.382875606,3.386106624,3.389337641,3.395799677,3.395799677,3.395799677,3.395799677,3.395799677,3.408723748,3.421647819,3.428109855,3.447495961,3.457189015,3.466882068,3.479806139,3.489499192,3.489499192,3.499192246,3.46365105,3.46365105,3.460420032,3.460420032,3.457189015,3.460420032,3.460420032,3.789983845,3.791922377,4.114378108,4.436187399,4.756058158,4.733441034,4.726978998,4.733441034,4.708238938,4.699192324,4.663004689,4.642326491,4.60032326,4.586429725,4.587399188,4.633279483,4.639741519,,
Other small states,OSS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,40.78866835,40.80177719,40.81135673,40.82547395,40.83807861,40.85370838,40.85017908,40.83757442,40.7906851,40.69993157,40.67573063,40.66463853,40.65263891,40.60514455,40.47874506,40.49165222,40.48166934,40.49840832,40.45061147,40.41834354,40.43619174,40.45741798,40.46195566,40.47909799,40.48756832,40.49180348,40.51660944,40.51408851,40.49442525,40.50612238,40.49281185,40.30774946,40.37345176,40.45230996,40.46157253,40.49084616,40.51313574,40.4853976,40.51709833,40.59114925,40.52269549,40.41788496,40.4576572,40.52249189,40.60205393,40.53151217,40.51459406,40.56677061,40.60907139,40.58725069,40.60538579,40.58083192,40.39581888,40.47633883,40.40035988,40.47077902,,
Pakistan,PAK,Agricultural land (% of land area),AG.LND.AGRI.ZS,,46.3496264,46.49232046,46.54420922,47.16038813,48.30194064,48.53544002,48.60678705,48.21762142,46.31070984,46.52475093,46.0318078,46.05775218,47.21876297,46.36259859,46.74527812,46.32627646,46.58701743,47.24081569,47.13703819,48.53673724,47.35367372,49.95459734,47.23043794,48.64570361,48.15016604,46.14336862,47.57030926,45.85279161,46.51826484,45.66988377,45.75290577,45.89559983,46.37557078,46.42745953,46.73360315,46.92299709,47.56771482,47.68576173,47.68057285,47.60533416,47.9607721,47.84661685,47.79213367,46.75825031,46.65447281,46.875,46.71673931,45.80868618,45.7619863,45.71658364,46.61685347,46.78160025,47.06309672,47.0267746,46.96191366,47.7947281,,
Panama,PAN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,21.84557439,21.98009147,22.11460856,22.16841539,22.30293247,22.43744956,22.45090126,22.58541835,22.69303202,22.65267689,23.04277643,23.44632768,23.71536185,24.01129944,24.29378531,24.57627119,24.87220877,24.88566048,24.9125639,24.95291902,25.31611515,25.74656981,26.10976594,26.44605865,26.83615819,27.1724509,27.50874361,27.84503632,28.24858757,28.57142857,28.70594566,28.92117299,28.92117299,28.71939736,28.67904224,28.67904224,28.78665591,28.90772128,29.01533495,29.99730966,30.13720611,30.10223364,30.06725789,30.03228541,29.99730966,29.92197878,30.02152339,29.98654763,30.01883371,30.48681588,30.44121603,30.36050578,30.36050578,30.36050578,30.36050578,30.36050578,,
Peru,PER,Agricultural land (% of land area),AG.LND.AGRI.ZS,,13.246875,13.35859375,13.6171875,13.803125,13.8671875,13.80859375,13.815625,13.890625,13.92109375,13.99453125,14.0015625,14.275,14.31171875,14.31171875,14.31953125,14.38984375,14.4859375,14.5265625,14.5546875,14.59296875,14.6125,14.6515625,14.6890625,14.72890625,14.73828125,14.7609375,14.78046875,14.78828125,14.79609375,17.059375,17.10625,17.153125,17.1609375,16.90460968,17.10078125,17.2828125,17.44921875,17.65859375,17.8328125,18.065625,18.05234375,17.77734375,17.88125,17.8953125,18.153125,18.290625,18.4125,18.52734375,18.7078125,18.76796875,18.83125,19.00945282,19.0421875,18.57734375,18.2296875,18.50546875,,
Philippines,PHL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,25.85998793,26.12485751,26.39307986,27.33185811,27.26480252,27.25809696,27.84483337,27.76436666,27.67048884,27.86159726,27.7576611,28.2639308,28.82339134,29.71930648,30.82805111,32.4445786,33.83975584,34.00744542,34.85930845,35.63403428,35.78495489,36.01972029,36.15387195,36.28802361,36.58986484,36.82463024,36.9587819,37.09293356,37.22708522,37.36123688,37.41825133,37.27739209,37.10970252,36.94201295,36.94201295,37.24385418,38.01522621,37.84753664,37.67984707,37.67649328,37.5088037,37.34446792,37.69661602,38.46798806,38.08230204,38.83690512,39.54120133,40.27903545,40.58087668,40.58087668,41.11748331,41.68762786,41.72116578,41.72116578,41.72116578,41.72116578,,
Palau,PLW,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,,
Papua New Guinea,PNG,Agricultural land (% of land area),AG.LND.AGRI.ZS,,1.093053041,1.093053041,1.093053041,1.11513492,1.11513492,1.128384048,1.227752506,1.291789957,1.360243784,1.415448483,1.477277746,1.499359625,1.521441505,1.541315197,1.576646204,1.598728084,1.623018151,1.669390098,1.695888354,1.704721106,1.717970234,1.70030473,1.693680166,1.71134567,1.784215872,1.832796008,1.868127015,1.90566621,1.921123526,1.936580842,1.947621782,1.958662721,1.971911849,1.982952789,2.062447556,2.108819503,2.124276818,2.150775074,2.192730645,2.219228901,2.230269841,2.208187961,2.219228901,2.25235172,2.2744336,2.296515479,2.296515479,2.627743674,2.627743674,2.627743674,2.627743674,2.627743674,2.627743674,2.627743674,2.627743674,2.627743674,,
Poland,POL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,66.34888504,66.15299226,65.89833165,65.72202814,65.12129028,65.12455516,64.70665056,64.56952561,63.85125208,63.80554377,63.69127298,63.24398446,63.09706487,62.87178817,62.76404714,62.68242515,62.55182997,62.39511574,62.18942832,62.05556825,61.73887492,61.67684221,61.63766365,61.83355643,61.75193444,61.63766365,61.60501486,61.44503575,61.40259231,61.356884,61.22628881,61.19364001,61.10222338,61.07610435,60.79858957,60.31538738,60.25988442,60.21417611,60.18805707,60.11622972,58.07567991,55.17320187,52.79845873,53.29873013,51.92439526,52.09258292,50.49947767,50.93372511,50.99582082,47.17578686,48.26111093,47.44628045,47.05920773,47.10800483,46.9349097,46.94470753,,
Pre-demographic dividend,PRE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,35.30625747,35.39169374,35.60388203,35.71614894,35.87487334,35.75181133,35.8820374,35.95744563,36.31067252,36.16989446,36.17108656,35.96835775,36.27308189,36.03191474,36.04669166,36.10468853,35.86269575,35.86207396,35.83578883,36.01497992,35.89655552,36.00322227,36.10265355,36.36160447,36.64898855,37.01743258,37.05027486,37.17090382,37.24388038,37.36773139,37.62018169,37.7494593,38.09216602,38.30428846,38.50511345,38.61763839,38.76636017,38.91659951,39.16559327,39.27255379,39.38404004,39.56842807,39.83510374,39.88619861,40.37481597,40.39013836,40.50876674,40.68000803,40.62944543,40.8196817,41.07341758,41.30004082,41.30588548,41.32306432,41.32480693,41.32480693,,
Puerto Rico,PRI,Agricultural land (% of land area),AG.LND.AGRI.ZS,,69.4475761,67.75648253,68.20744081,65.95264938,68.6583991,65.50169109,64.03607666,63.81059752,63.35963923,62.23224352,59.75197294,58.06087937,55.46786922,55.69334837,55.58060879,55.58060879,55.35512965,55.80608794,54.79143179,53.55129651,52.64937993,52.64937993,52.53664036,52.31116122,51.9729425,52.19842165,52.08568207,52.08568207,50.73280722,49.04171364,47.35062007,46.22322435,35.06200676,34.83652762,34.83652762,34.83652762,32.80721533,30.72153326,29.30101397,27.86922175,26.45997711,25.02818489,24.35174746,23.67531003,22.66065389,21.97294181,21.30777903,21.48816303,21.66854532,21.83765467,22.01803868,22.18714803,22.28861296,22.28861296,22.28861296,22.28861296,,
"Korea, Dem. People’s Rep.",PRK,Agricultural land (% of land area),AG.LND.AGRI.ZS,,19.76580018,19.76580018,19.76580018,19.76580018,19.76580018,19.76580018,19.76580018,19.76580018,19.76580018,19.76580018,19.76580018,19.76580018,20.18104809,20.18104809,20.18104809,20.18104809,20.18104809,20.18104809,20.18104809,20.88696952,20.88696952,20.88696952,20.88696952,20.88696952,20.88696952,20.88696952,20.88696952,20.88696952,20.88696952,20.91188439,21.01154389,21.01154389,21.17764305,22.00813886,22.00813886,21.17764305,21.17764305,21.17764305,21.17764305,21.17764305,21.17764305,21.17764305,21.17764305,21.17764305,21.59289096,21.59289096,21.59289096,22.00813886,22.17423802,22.2572876,21.8420397,21.8420397,21.8420397,21.8420397,21.8420397,21.8420397,,
Portugal,PRT,Agricultural land (% of land area),AG.LND.AGRI.ZS,,42.34972678,42.41530055,42.48087432,42.54644809,42.61202186,42.67759563,42.7431694,42.76502732,42.87431694,42.93989071,43.00546448,43.07103825,43.12568306,43.18032787,43.23497268,43.28961749,43.3442623,43.3989071,43.45355191,43.4863388,43.51912568,43.55191257,43.58469945,43.61748634,43.65027322,43.68306011,43.72677596,43.7704918,43.7704918,43.31147541,42.84153005,42.38251366,43.26775956,43.19125683,42.8852459,40.76502732,39.14754098,40.68306011,42.21857923,43.2391244,42.11825211,42.37945323,41.67956209,42.29082085,41.80091865,41.08079056,40.02317614,40.73313772,40.34916561,39.89704031,39.84452568,40.0088428,40.40273136,40.29590168,40.33465264,39.4529404,,
